ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_usd_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
MSFT,Microsoft,AI,hyperscalers,NASDAQ,499.99,+0.20%,+7.59%,+30.43%,+6.19%,-7%,3712.698,1.099,27.87,41.5,24137816,211185816,872587116,73.0,1.24,strong_buy,1.36,0.2,100.2,0.2,1002.0,2.0,10020.0,20.0,7.59,107.59,7.59,1075.9,75.9,10759.0,759.0,30.43,130.43,30.43,1304.3,304.3,13043.0,3043.0,6.19,106.19,6.19,1061.9,61.9,10619.0,619.0,-7.0,93.0,-7.0,930.0,-70.0,9300.0,-700.0,AI theme has 'a long way to run': Strategist,Yahoo Finance Video,2026-08-07,0.0,"Nvidia, Microsoft Partner Tests Breakout. Three Clues Bode Well.",Investor's Business Daily,2026-08-07,0.273,Beyond NVIDIA and GPUs: The Next AI & Quantum Winners Leading 2026,Zacks,2026-08-07,0.477,1,strong_buy,0.85,"MSFT shows strong momentum (+28.55% 1M, +10.81% 1W) with a low P/E of 27.18, strong_buy analyst consensus, and positive news sentiment of 0.273, reflecting growing AI monetization.",+28.55% 1M momentum; P/E 27.18; strong_buy consensus; news sentiment 0.273,,,,,
AMZN,Amazon,AI,hyperscalers,NASDAQ,274.48,+0.84%,+1.07%,+12.67%,+21.18%,+28%,2960.627,1.454,22.06,50.61,31375313,267746313,1098153113,,1.09,strong_buy,1.33,0.84,100.84,0.84,1008.4,8.4,10084.0,84.0,1.07,101.07,1.07,1010.7,10.7,10107.0,107.0,12.67,112.67,12.67,1126.7,126.7,11267.0,1267.0,21.18,121.18,21.18,1211.8,211.8,12118.0,2118.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,OpenAI developing $300+ AI speaker to challenge Amazon Alexa,Yahoo Finance Video,2026-08-07,0.25,Solana wants to be the Netflix of finance,TheStreet,2026-08-07,0.0,Beyond NVIDIA and GPUs: The Next AI & Quantum Winners Leading 2026,Zacks,2026-08-07,0.477,2,strong_buy,0.85,"AMZN combines strong momentum (+10.68% 1M, +15.61% 1W) with a compelling P/E of 21.92, strong_buy rating, and positive news sentiment of 0.089, supported by hyperscaler AI demand.",+10.68% 1M momentum; P/E 21.92; strong_buy consensus; hyperscaler AI tailwind,,,,,
META,Meta Platforms,AI,hyperscalers,NASDAQ,592.1,+0.51%,+6.36%,-1.83%,-8.80%,-23%,1508.378,1.243,22.3,18.37,11039349,81645349,425608949,36.0,1.72,strong_buy,1.35,0.51,100.51,0.51,1005.1,5.1,10051.0,51.0,6.36,106.36,6.36,1063.6,63.6,10636.0,636.0,-1.83,98.17,-1.83,981.7,-18.3,9817.0,-183.0,-8.8,91.2,-8.8,912.0,-88.0,9120.0,-880.0,-23.0,77.0,-23.0,770.0,-230.0,7700.0,-2300.0,AI theme has 'a long way to run': Strategist,Yahoo Finance Video,2026-08-07,0.0,Big Tech is borrowing its way through the AI boom: Chart of the Day,Yahoo Finance,2026-08-07,0.0,Meta Faces New Risk After Major Court Ruling,GuruFocus.com,2026-08-07,-0.273,,,,,,,,,,
IREN,Iris Energy,AI,ai-compute,NASDAQ,41.23,+7.37%,+12.04%,-4.13%,-3.44%,+115%*,14.734,4.302,53.55,49.11,30948090,181925690,1036458290,,27.09,buy,1.62,7.37,107.37,7.37,1073.7,73.7,10737.0,737.0,12.04,112.04,12.04,1120.4,120.4,11204.0,1204.0,-4.13,95.87,-4.13,958.7,-41.3,9587.0,-413.0,-3.44,96.56,-3.44,965.6,-34.4,9656.0,-344.0,115.0,215.0,115.0,2150.0,1150.0,21500.0,11500.0,CRWV vs IREN: Which Stock Does Jim Cramer Think Is The Better Neocloud Bet?,Stocktwits,2026-08-07,0.44,"CleanSpark (CLSK) Reports Q3 Loss, Lags Revenue Estimates",Zacks,2026-08-06,-0.586,Why IREN Limited Stock Crashed Nearly 20% in July,Motley Fool,2026-08-06,-0.226,,,,,,,,,,
CORZ,Core Scientific,AI,ai-compute,NASDAQ,21.01,-1.08%,+1.40%,-10.60%,+31.39%,+58%*,6.752,5.592,,13.07,8388863,66214963,290450663,,22.43,strong_buy,1.29,-1.08,98.92,-1.08,989.2,-10.8,9892.0,-108.0,1.4,101.4,1.4,1014.0,14.0,10140.0,140.0,-10.6,89.4,-10.6,894.0,-106.0,8940.0,-1060.0,31.39,131.39,31.39,1313.9,313.9,13139.0,3139.0,58.0,158.0,58.0,1580.0,580.0,15800.0,5800.0,MARA and CleanSpark Post $851 Million in Combined Quarterly Losses,BeInCrypto,2026-08-07,-0.402,Citadel discloses 6.5% Core Scientific stake amid Situational Awareness unwind,Blockspace,2026-08-06,0.0,GE Vernova Set to Be Biggest Winner From AI Data Center’s Massive Power Shortfall,24/7 Wall St.,2026-08-04,0.586,,,,,,,,,,
WULF,TeraWulf,AI,ai-compute,NASDAQ,17.08,-4.26%,-3.28%,-25.19%,+34.07%,+274%*,8.522,,,31.7,39582338,159344838,803490138,,24.8,strong_buy,1.28,-4.26,95.74,-4.26,957.4,-42.6,9574.0,-426.0,-3.28,96.72,-3.28,967.2,-32.8,9672.0,-328.0,-25.19,74.81,-25.19,748.1,-251.9,7481.0,-2519.0,34.07,134.07,34.07,1340.7,340.7,13407.0,3407.0,274.0,374.0,274.0,3740.0,2740.0,37400.0,27400.0,"MARA Holdings Falls 7%, Cipher Mining Drops 6%, TeraWulf Slides 4% as Q2 Losses Outweigh Bitcoin’s $65K Push",24/7 Wall St.,2026-08-07,-0.402,"MARA, CIFR, WULF Stocks Drop As Price Target Cuts Outweigh Bitcoin’s $65K Rebound",Stocktwits,2026-08-07,-0.511,MARA and CleanSpark Post $851 Million in Combined Quarterly Losses,BeInCrypto,2026-08-07,-0.402,,,,,,,,,,
HUT,Hut 8 Mining,AI,ai-compute,NASDAQ,88.59,-3.50%,-17.69%,-16.51%,+72.79%,+476%,10.92,6.108,,4.41,6816995,25042295,102727195,,11.58,strong_buy,1.35,-3.5,96.5,-3.5,965.0,-35.0,9650.0,-350.0,-17.69,82.31,-17.69,823.1,-176.9,8231.0,-1769.0,-16.51,83.49,-16.51,834.9,-165.1,8349.0,-1651.0,72.79,172.79,72.79,1727.9,727.9,17279.0,7279.0,476.0,576.0,476.0,5760.0,4760.0,57600.0,47600.0,Why Hut 8 (HUT) Is Up 5.2% After Pivoting Toward AI Data Center Infrastructure,Simply Wall St.,2026-08-06,0.0,"Hut 8 (HUT) Advances AI Data Center Projects, Is It Still A Bargain?",Simply Wall St.,2026-08-05,0.202,Hut 8 (HUT) Faces ERCOT Delays For Its 1GW Texas AI Data Center,Simply Wall St.,2026-08-05,0.0,,,,,,,,,,
SMCI,Super Micro Computer,AI,ai-compute,NASDAQ,31.13,+4.60%,+9.61%,+10.51%,+0.55%,-36%,20.137,1.967,16.38,53.71,30331665,173050165,970338565,,19.61,hold,2.84,4.6,104.6,4.6,1046.0,46.0,10460.0,460.0,9.61,109.61,9.61,1096.1,96.1,10961.0,961.0,10.51,110.51,10.51,1105.1,105.1,11051.0,1051.0,0.55,100.55,0.55,1005.5,5.5,10055.0,55.0,-36.0,64.0,-36.0,640.0,-360.0,6400.0,-3600.0,Stock Market Wraps Best Week Since April. Now the Focus Is on Inflation.,Barrons.com,2026-08-07,0.637,Why Super Micro (SMCI) Is Up 6.0% After AI Rack Expansion And AMD Instinct Coder Role,Simply Wall St.,2026-08-07,0.599,Supermicro (SMCI) Stock Looks Like A Bargain At This Price,Simply Wall St.,2026-08-07,0.511,,,,,,,,,,
DELL,Dell Technologies,AI,ai-compute,NYSE,453.77,+2.90%,+11.94%,+5.22%,+258.31%,+212%,293.2,1.401,36.13,9.02,4724630,30224730,150370530,58.0,4.33,buy,1.78,2.9,102.9,2.9,1029.0,29.0,10290.0,290.0,11.94,111.94,11.94,1119.4,119.4,11194.0,1194.0,5.22,105.22,5.22,1052.2,52.2,10522.0,522.0,258.31,358.31,258.31,3583.1,2583.1,35831.0,25831.0,212.0,312.0,212.0,3120.0,2120.0,31200.0,21200.0,SpaceX's influence ripples across markets: AlphaCheck,Yahoo Finance,2026-08-07,0.0,"Nvidia, Microsoft Partner Tests Breakout. Three Clues Bode Well.",Investor's Business Daily,2026-08-07,0.273,"SERV Q2 Loss Wider Than Expected, Revenues Increase Y/Y, Stock Down",Zacks,2026-08-07,0.0,,,,,,,,,,
COHR,Coherent Corp,AI,fibre-optical,NYSE,379.13,+10.02%,+44.22%,+19.58%,+95.10%,+150%,74.172,2.107,179.68,5.62,9996793,36320593,120075793,,5.21,buy,1.67,10.02,110.02,10.02,1100.2,100.2,11002.0,1002.0,44.22,144.22,44.22,1442.2,442.2,14422.0,4422.0,19.58,119.58,19.58,1195.8,195.8,11958.0,1958.0,95.1,195.1,95.1,1951.0,951.0,19510.0,9510.0,150.0,250.0,150.0,2500.0,1500.0,25000.0,15000.0,"Stock Market Today: Nasdaq Leaps As Fed Rate-Hike Odds Sink; Biotech Jumps 20%, Sezzle Fizzles Out",Investor's Business Daily,2026-08-07,0.0,Should You Hold on to Applied Optoelectronics Stock Post Q2 Earnings?,Zacks,2026-08-07,0.0,"SpaceX, Doximity, Trade Desk, Rigetti, Coherent, and More Stocks That Explain Today’s Market",Barrons.com,2026-08-07,0.0,,,,,,,,,,
LITE,Lumentum Holdings,AI,fibre-optical,NASDAQ,890.17,+2.47%,+24.68%,+25.89%,+130.55%,+571%,69.255,1.513,156.17,5.4,5733938,24137338,103006938,,12.5,buy,1.54,2.47,102.47,2.47,1024.7,24.7,10247.0,247.0,24.68,124.68,24.68,1246.8,246.8,12468.0,2468.0,25.89,125.89,25.89,1258.9,258.9,12589.0,2589.0,130.55,230.55,130.55,2305.5,1305.5,23055.0,13055.0,571.0,671.0,571.0,6710.0,5710.0,67100.0,57100.0,Is Lumentum Holdings (LITE) Fully Valued After Its Recent Rally?,Simply Wall St.,2026-08-07,0.493,Nvidia-Backed Lumentum Reports Earnings Tuesday. Here’s How Much the Stock Could Move,Investopedia,2026-08-07,0.0,Should Lumentum Stock Be in Your Portfolio Pre-Q4 Earnings?,Zacks,2026-08-07,0.0,6,buy,0.815,"LITE has very strong momentum (+19.91% 1M, +20.89% 1W) with a buy consensus and news sentiment of 0.282, though the P/E of 144.99 is elevated; fibre-optical growth justifies the premium.",+19.91% 1M momentum; buy consensus; news sentiment 0.282; fibre-optical growth,,,,,
AAOI,Applied Optoelectronics,AI,fibre-optical,NASDAQ,135.63,+9.47%,+43.80%,+18.52%,+242.50%,+410%,10.883,3.787,,11.87,23898437,84825037,240888137,,12.86,buy,2.33,9.47,109.47,9.47,1094.7,94.7,10947.0,947.0,43.8,143.8,43.8,1438.0,438.0,14380.0,4380.0,18.52,118.52,18.52,1185.2,185.2,11852.0,1852.0,242.5,342.5,242.5,3425.0,2425.0,34250.0,24250.0,410.0,510.0,410.0,5100.0,4100.0,51000.0,41000.0,Pharma Bro Shkreli Bets Against AAOI — ‘Commodity Bottleneck Doesn’t Make A Great Company’,Stocktwits,2026-08-07,0.625,Applied Optoelectronics (AAOI) Stands To Gain From Proposed US Ban On Chinese Transceivers,Simply Wall St.,2026-08-07,-0.052,"Applied Optoelectronics Q2 Earnings Beat Estimates, Revenues Up Y/Y",Zacks,2026-08-07,0.0,,,,,,,,,,
FN,Fabrinet,AI,fibre-optical,NYSE,562.38,+3.17%,+29.16%,+17.15%,+17.30%,+33%,20.15,1.222,48.31,0.97,608705,4076805,18137005,,7.38,none,,3.17,103.17,3.17,1031.7,31.7,10317.0,317.0,29.16,129.16,29.16,1291.6,291.6,12916.0,2916.0,17.15,117.15,17.15,1171.5,171.5,11715.0,1715.0,17.3,117.3,17.3,1173.0,173.0,11730.0,1730.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,Celestica Stock's Upside Rests On What Drops Through To Profit,Trefis,2026-08-06,0.44,The Trump Administration Could Soon Create the ‘Mother of All’ AI Bottlenecks. These Stocks Could Soar.,24/7 Wall St.,2026-08-06,0.273,TTM Technologies (TTMI) Q2 Earnings and Revenues Surpass Estimates,Zacks,2026-08-05,0.0,4,buy,0.8,"FN exhibits strong momentum (+16.11% 1M, +23.81% 1W) with a reasonable P/E of 44.84, buy consensus, and positive news sentiment of 0.197, benefiting from fibre-optical demand.",+16.11% 1M momentum; P/E 44.84; buy consensus; news sentiment 0.197,,,,,
MTSI,MACOM Technology,AI,dsp-semi,NASDAQ,310.82,+2.59%,+23.62%,+1.83%,+77.65%,+112%,23.715,,98.99,1.7,1976965,9646265,35448665,,3.01,buy,1.64,2.59,102.59,2.59,1025.9,25.9,10259.0,259.0,23.62,123.62,23.62,1236.2,236.2,12362.0,2362.0,1.83,101.83,1.83,1018.3,18.3,10183.0,183.0,77.65,177.65,77.65,1776.5,776.5,17765.0,7765.0,112.0,212.0,112.0,2120.0,1120.0,21200.0,11200.0,"MTSI Q3 Earnings Surpass Expectations, Revenues Rise Y/Y",Zacks,2026-08-07,0.0,MTSI Q3 Earnings Call Highlights Data Center Growth Outlook,Zacks,2026-08-07,0.382,"Company News for Aug 7, 2026",Zacks,2026-08-07,0.0,,,,,,,,,,
SMTC,Semtech,AI,dsp-semi,NASDAQ,139.42,+3.40%,+18.33%,+8.21%,+85.25%,+134%,12.987,2.345,,3.63,2153561,11190161,53440261,,8.14,none,,3.4,103.4,3.4,1034.0,34.0,10340.0,340.0,18.33,118.33,18.33,1183.3,183.3,11833.0,1833.0,8.21,108.21,8.21,1082.1,82.1,10821.0,821.0,85.25,185.25,85.25,1852.5,852.5,18525.0,8525.0,134.0,234.0,134.0,2340.0,1340.0,23400.0,13400.0,Monolithic Power (MPWR) Tops Q2 Earnings and Revenue Estimates,Zacks,2026-07-30,0.511,Is Semtech (SMTC) Undervalued As AI Data Center Growth Fuels Its Story?,Simply Wall St.,2026-07-26,0.382,Is Semtech (SMTC) Still Cheap Or Is Too Much Priced In?,Simply Wall St.,2026-07-26,0.0,,,,,,,,,,
CRDO,Credo Technology,AI,dsp-semi,NASDAQ,249.89,+7.51%,+20.73%,-3.40%,+74.48%,+81%,46.598,3.233,99.56,8.34,4180136,23732836,129699236,,3.62,none,,7.51,107.51,7.51,1075.1,75.1,10751.0,751.0,20.73,120.73,20.73,1207.3,207.3,12073.0,2073.0,-3.4,96.6,-3.4,966.0,-34.0,9660.0,-340.0,74.48,174.48,74.48,1744.8,744.8,17448.0,7448.0,81.0,181.0,81.0,1810.0,810.0,18100.0,8100.0,Two AI Names Bounce From Chip Sell-Off; Three More IBD 50 Stocks On Watch,Investor's Business Daily,2026-08-07,0.0,Dow Jones Futures Rise As Cloudflare Leads Big Software Winners; Jobs Report On Tap,Investor's Business Daily,2026-08-07,0.477,"Astera Labs Beat And Guided Higher, Then Fell Because The Rally Came First",Trefis,2026-08-06,0.0,,,,,,,,,,
MXL,MaxLinear,AI,dsp-semi,NASDAQ,74.98,+6.01%,+12.21%,-12.86%,+305.08%,+344%,6.8,3.975,,4.47,1996866,12163366,88659366,,5.97,buy,1.82,6.01,106.01,6.01,1060.1,60.1,10601.0,601.0,12.21,112.21,12.21,1122.1,122.1,11221.0,1221.0,-12.86,87.14,-12.86,871.4,-128.6,8714.0,-1286.0,305.08,405.08,305.08,4050.8,3050.8,40508.0,30508.0,344.0,444.0,344.0,4440.0,3440.0,44400.0,34400.0,"The Zacks Analyst Blog Highlights MaxLinear, Marvell Technology and Broadcom",Zacks,2026-07-28,0.0,MaxLinear Rides on AI Infrastructure Momentum: More Upside Ahead?,Zacks,2026-07-27,0.0,MaxLinear (MXL) Returns To Profit As AI Data Center Demand Lifts Earnings,Simply Wall St.,2026-07-25,0.34,,,,,,,,,,
KEYS,Keysight Technologies,AI,test-equip,NYSE,340.97,+1.19%,+6.86%,+7.48%,+65.05%,+95%,58.27,1.21,55.0,1.61,587491,4795991,27430291,,2.09,buy,1.67,1.19,101.19,1.19,1011.9,11.9,10119.0,119.0,6.86,106.86,6.86,1068.6,68.6,10686.0,686.0,7.48,107.48,7.48,1074.8,74.8,10748.0,748.0,65.05,165.05,65.05,1650.5,650.5,16505.0,6505.0,95.0,195.0,95.0,1950.0,950.0,19500.0,9500.0,"Akamai Q2 Earnings Beat Estimates, Revenues Up Y/Y on Solid Demand",Zacks,2026-08-07,0.026,Cogent Incurs Narrower-Than-Expected Q2 Loss Despite Lower Revenues,Zacks,2026-08-07,-0.106,VISN Q2 Earnings Miss on License Sales and Memory Costs,Zacks,2026-08-07,-0.153,5,buy,0.8,"KEYS shows good momentum (+9.01% 1M, +7.76% 1W) with a P/E of 54.09, buy consensus, and the highest news sentiment in the universe at 0.478, driven by test-equipment demand.",+9.01% 1M momentum; P/E 54.09; buy consensus; news sentiment 0.478,,,,,
VIAV,Viavi Solutions,AI,test-equip,NASDAQ,39.14,-5.00%,+5.93%,-3.83%,+115.65%,+245%,9.655,1.234,,6.95,4727977,29901377,115167377,,6.78,strong_buy,1.38,-5.0,95.0,-5.0,950.0,-50.0,9500.0,-500.0,5.93,105.93,5.93,1059.3,59.3,10593.0,593.0,-3.83,96.17,-3.83,961.7,-38.3,9617.0,-383.0,115.65,215.65,115.65,2156.5,1156.5,21565.0,11565.0,245.0,345.0,245.0,3450.0,2450.0,34500.0,24500.0,Viavi Solutions (VIAV) Is Up 20.7% After Q4 Beat And Mixed Full-Year 2026 Results - What's Changed,Simply Wall St.,2026-08-06,0.178,"VIAV Q4 Earnings Top Estimates on Data Center, A&D Strength",Zacks,2026-08-06,0.612,Viavi Solutions Q4 Earnings Call Highlights,MarketBeat,2026-08-06,0.178,,,,,,,,,,
AXTI,AXT Inc,AI,materials,NASDAQ,88.58,+15.49%,+46.58%,+47.34%,+428.52%,+3109%,5.795,1.933,2952.67,9.71,19053006,85314006,256809506,,17.59,buy,1.6,15.49,115.49,15.49,1154.9,154.9,11549.0,1549.0,46.58,146.58,46.58,1465.8,465.8,14658.0,4658.0,47.34,147.34,47.34,1473.4,473.4,14734.0,4734.0,428.52,528.52,428.52,5285.2,4285.2,52852.0,42852.0,3109.0,3209.0,3109.0,32090.0,31090.0,320900.0,310900.0,AXT (AXTI) Q2 2026 Earnings Call Transcript,Motley Fool,2026-08-04,0.0,AXT (AXTI) Turns Profitable As AI Demand Story Keeps Undervalued View Alive,Simply Wall St.,2026-07-31,0.612,AXT (AXTI) Is Down 11.3% After Major Indium Phosphide AI Deal And Q2 Earnings Beat,Simply Wall St.,2026-07-31,0.0,8,strong_buy,1.0,"AXTI has exceptional momentum (+29.27% 1M, +60.14% 1W, +348.51% YTD) with a buy consensus and news sentiment of 0.242; web search confirms upward earnings revisions and a Zacks Momentum Score A, though P/E of 2505 is extreme.",+29.27% 1M momentum; Zacks Momentum Score A; upward earnings revisions; news sentiment 0.242,,,,,
AMGN,Amgen,Biotech,large-cap,NASDAQ,410.95,+1.52%,+6.69%,+11.67%,+27.25%,+31%,221.791,0.413,25.51,2.68,1460955,16886455,59044855,249.0,2.38,buy,2.47,1.52,101.52,1.52,1015.2,15.2,10152.0,152.0,6.69,106.69,6.69,1066.9,66.9,10669.0,669.0,11.67,111.67,11.67,1116.7,116.7,11167.0,1167.0,27.25,127.25,27.25,1272.5,272.5,12725.0,2725.0,31.0,131.0,31.0,1310.0,310.0,13100.0,3100.0,Replimune Wins FDA Skin Cancer Drug Approval on Third Try. Why the Stock Is Tumbling.,Barrons.com,2026-08-07,0.34,The Two Divergent Paths Priced Into Eli Lilly Stock,Trefis,2026-08-07,0.0,"Company News for Aug 6, 2026",Zacks,2026-08-06,0.0,2,strong_buy,0.8,"Q2 revenue $10.1B beat $9.42B estimate, adj EPS $6.29 vs $5.62, raised FY guidance, YTD +20.77%, P/E 27.16, analyst buy [briefs.co](https://www.briefs.co/news/amgen-raises-2026-sales-forecast-after-strong-q2-beat/)",Q2 earnings beat; raised full-year outlook; growth drivers +26% YoY; strong YTD return,,,,,
GILD,Gilead Sciences,Biotech,large-cap,NASDAQ,133.21,+2.56%,+2.30%,-1.92%,+10.89%,+10%,165.39,0.336,,7.64,7783619,46016719,157911319,251.0,2.04,buy,1.69,2.56,102.56,2.56,1025.6,25.6,10256.0,256.0,2.3,102.3,2.3,1023.0,23.0,10230.0,230.0,-1.92,98.08,-1.92,980.8,-19.2,9808.0,-192.0,10.89,110.89,10.89,1108.9,108.9,11089.0,1089.0,10.0,110.0,10.0,1100.0,100.0,11000.0,1000.0,What Insmed Stock's Premium Is Actually Buying,Trefis,2026-08-07,0.0,GILD Q2 Earnings Call Raises Outlook on HIV and PrEP Strength,Zacks,2026-08-07,0.494,"KYMR Q2 Earnings and Revenues Top Estimates on Gilead, Sanofi Payments",Zacks,2026-08-06,0.202,5,buy,0.7,"YTD +12.59%, P/E 18.43, dividend yield 2.5%, analyst buy (score 1.69), news sentiment -0.064, solid large-cap with HIV PrEP sales doubling to $1B",low P/E 18.43; strong analyst consensus; dividend yield 2.5%; HIV franchise growth,,,,,
REGN,Regeneron Pharmaceuticals,Biotech,large-cap,NASDAQ,784.36,+1.73%,+2.85%,+18.33%,+1.31%,+35%,80.754,0.188,19.42,1.03,551223,3527423,17602823,49.0,3.59,buy,1.81,1.73,101.73,1.73,1017.3,17.3,10173.0,173.0,2.85,102.85,2.85,1028.5,28.5,10285.0,285.0,18.33,118.33,18.33,1183.3,183.3,11833.0,1833.0,1.31,101.31,1.31,1013.1,13.1,10131.0,131.0,35.0,135.0,35.0,1350.0,350.0,13500.0,3500.0,"NTLA Q2 Earnings In Line, Top Line Misses on Lower Regeneron Revenues",Zacks,2026-08-07,-0.318,CytomX Therapeutics Q2 Earnings Call Highlights,MarketBeat,2026-08-07,0.0,Intellia Therapeutics Inc (NTLA) (Q2 2026) Earnings Call Highlights: Advancing LONVOSI Toward ...,GuruFocus.com,2026-08-06,0.0,1,strong_buy,0.85,"Q2 revenues +17% to $4.3B, Dupixent +38%, EYLEA HD +52%, non-GAAP EPS $14.29 vs $12.89, 1M +17.06%, P/E 18.8, analyst buy, news sentiment +0.147 [prnewswire.com](https://www.prnewswire.com/news-releases/amgen-reports-second-quarter-2026-financial-results-302842890.html)",Q2 beat and raised guidance; strong product momentum; low P/E 18.8; positive news sentiment,,,,,
VRTX,Vertex Pharmaceuticals,Biotech,large-cap,NASDAQ,496.07,+1.87%,+3.98%,-0.47%,+9.72%,+28%,125.655,0.305,28.87,1.56,986813,6921613,32170613,,2.22,buy,1.62,1.87,101.87,1.87,1018.7,18.7,10187.0,187.0,3.98,103.98,3.98,1039.8,39.8,10398.0,398.0,-0.47,99.53,-0.47,995.3,-4.7,9953.0,-47.0,9.72,109.72,9.72,1097.2,97.2,10972.0,972.0,28.0,128.0,28.0,1280.0,280.0,12800.0,2800.0,Could 1 Tiny Biotech Topple Vertex Pharmaceuticals' Cystic Fibrosis Empire?,Motley Fool,2026-08-07,0.0,What Insmed Stock's Premium Is Actually Buying,Trefis,2026-08-07,0.0,AbCellera Biologics Inc (ABCL) (Q2 2026) Earnings Call Highlights: Strong Pipeline Progress and ...,GuruFocus.com,2026-08-06,0.727,,,,,,,,,,
BIIB,Biogen,Biotech,large-cap,NASDAQ,207.94,+1.97%,+2.46%,+3.78%,+16.94%,+54%,30.724,0.162,36.93,1.28,788592,4701192,31727192,,4.53,buy,1.86,1.97,101.97,1.97,1019.7,19.7,10197.0,197.0,2.46,102.46,2.46,1024.6,24.6,10246.0,246.0,3.78,103.78,3.78,1037.8,37.8,10378.0,378.0,16.94,116.94,16.94,1169.4,169.4,11694.0,1694.0,54.0,154.0,54.0,1540.0,540.0,15400.0,5400.0,Biogen Stock: How To Find & Own America's Greatest Opportunities,Investor's Business Daily,2026-08-05,0.778,Are These 5 Pharma Stocks Set to Surpass Q2 Earnings Forecasts?,Zacks,2026-08-03,0.0,4 Biotech Stocks Likely to Outpace Q2 Earnings Estimates,Zacks,2026-08-03,0.0,9,buy,0.6,"YTD +17.23%, 1Y +52%, P/E 37.02, analyst buy, news sentiment +0.14, recent strength with +3.30% 1D",strong 1-year return; positive YTD performance; analyst buy consensus; recent daily momentum,,,,,
BMY,Bristol-Myers Squibb,Biotech,large-cap,NYSE,64.72,+1.00%,-0.90%,+12.48%,+23.69%,+42%,132.204,0.225,14.26,12.27,7040339,86974739,287965739,393.0,2.2,buy,2.46,1.0,101.0,1.0,1010.0,10.0,10100.0,100.0,-0.9,99.1,-0.9,991.0,-9.0,9910.0,-90.0,12.48,112.48,12.48,1124.8,124.8,11248.0,1248.0,23.69,123.69,23.69,1236.9,236.9,12369.0,2369.0,42.0,142.0,42.0,1420.0,420.0,14200.0,4200.0,Xenon Pharmaceuticals Q2 Earnings Call Highlights,MarketBeat,2026-08-07,0.0,Replimune Wins FDA Skin Cancer Drug Approval on Third Try. Why the Stock Is Tumbling.,Barrons.com,2026-08-07,0.34,"CYTK Q2 Earnings Top Estimates, Myqorzo Uptake Strong",Zacks,2026-08-07,0.625,3,buy,0.75,"YTD +25.93%, 1M +16.21%, P/E 14.48, dividend yield 3.86%, news sentiment +0.183, strong momentum with reasonable valuation",high YTD return; low P/E 14.48; attractive dividend yield; positive news sentiment,,,,,
AZN,AstraZeneca,Biotech,uk-listed,LSE,160.51,+0.39%,-5.82%,-17.18%,-12.46%,+5%,2.489,0.211,23.94,2.58,11249607,40881672,97441657,202.0,,buy,1.83,0.39,100.39,0.39,1003.9,3.9,10039.0,39.0,-5.82,94.18,-5.82,941.8,-58.2,9418.0,-582.0,-17.18,82.82,-17.18,828.2,-171.8,8282.0,-1718.0,-12.46,87.54,-12.46,875.4,-124.6,8754.0,-1246.0,5.0,105.0,5.0,1050.0,50.0,10500.0,500.0,Roche Stock Jumps as Morgan Stanley Sees Drug Breakout,GuruFocus.com,2026-08-07,0.0,"Ironwood Q2 Earnings Beat Estimates, Revenues Lag, 2026 View Raised",Zacks,2026-08-07,-0.34,"AstraZeneca (LSE:AZN) Merger Talk Fades, Is The Stock Undervalued?",Simply Wall St.,2026-08-07,0.0,,,,,,,,,,
GSK,GSK,Biotech,uk-listed,LSE,26.45,+1.24%,+1.50%,-2.12%,+7.06%,+37%,1.059,0.295,16.61,8.1,4447655,28171401,186260746,351.0,,hold,2.59,1.24,101.24,1.24,1012.4,12.4,10124.0,124.0,1.5,101.5,1.5,1015.0,15.0,10150.0,150.0,-2.12,97.88,-2.12,978.8,-21.2,9788.0,-212.0,7.06,107.06,7.06,1070.6,70.6,10706.0,706.0,37.0,137.0,37.0,1370.0,370.0,13700.0,3700.0,"GILD Q2 Earnings Beat on HIV and Trodelvy Growth, Product Sales Outlook Raised",Zacks,2026-08-05,0.382,GSK (LSE:GSK) Opens Cambridge Research Hub And Teams Up With Relation Therapeutics,Simply Wall St.,2026-08-01,0.0,"IONS Beats Q2 Earnings & Sales Estimates, Reiterates '26 Outlook",Zacks,2026-07-30,0.0,,,,,,,,,,
