ticker,company_name,sector,category,exchange,price_usd,change_1d,change_1w,change_1m,change_ytd,return_1yr,market_cap_gbp_b,beta,pe_ratio,avg_volume_m,vol_1d,vol_1w,vol_1m,div_yield_pct,short_pct,analyst,analyst_score,pct_1d,val_100_1d,profit_100_1d,val_1000_1d,profit_1000_1d,val_10000_1d,profit_10000_1d,pct_1w,val_100_1w,profit_100_1w,val_1000_1w,profit_1000_1w,val_10000_1w,profit_10000_1w,pct_1m,val_100_1m,profit_100_1m,val_1000_1m,profit_1000_1m,val_10000_1m,profit_10000_1m,pct_ytd,val_100_ytd,profit_100_ytd,val_1000_ytd,profit_1000_ytd,val_10000_ytd,profit_10000_ytd,pct_1y,val_100_1y,profit_100_1y,val_1000_1y,profit_1000_1y,val_10000_1y,profit_10000_1y,news1_title,news1_publisher,news1_date,news1_sentiment,news2_title,news2_publisher,news2_date,news2_sentiment,news3_title,news3_publisher,news3_date,news3_sentiment,signal_rank,signal,signal_confidence,signal_rationale,signal_drivers,portfolio_held,portfolio_quantity,portfolio_avg_price,portfolio_ppl,portfolio_total_value
CRSP,CRISPR Therapeutics,Biotech,gene-editing,NASDAQ,56.35,+2.47%,+3.66%,+3.99%,+4.80%,+13%,4.186,1.704,,1.73,1810325,10238725,34681425,,30.81,buy,1.96,2.47,102.47,2.47,1024.7,24.7,10247.0,247.0,3.66,103.66,3.66,1036.6,36.6,10366.0,366.0,3.99,103.99,3.99,1039.9,39.9,10399.0,399.0,4.8,104.8,4.8,1048.0,48.0,10480.0,480.0,13.0,113.0,13.0,1130.0,130.0,11300.0,1300.0,Tesla’s 10% Weight in ARKK Sets Up a Make-or-Break Year for the Innovation ETF,24/7 Wall St.,2026-06-29,0.382,CRISPR Therapeutics AG vs. Vertex Pharmaceuticals: Which Healthcare Stock Is a Better Buy in 2026?,Motley Fool,2026-06-27,0.44,CRISPR Therapeutics AG (CRSP) Advances While Market Declines: Some Information for Investors,Zacks,2026-06-26,0.0,,,,,,,,,,
BEAM,Beam Therapeutics,Biotech,gene-editing,NASDAQ,34.95,-1.58%,-1.63%,+12.24%,+28.78%,+105%,2.712,2.198,,2.18,2888040,16469240,48131840,,42.63,strong_buy,1.29,-1.58,98.42,-1.58,984.2,-15.8,9842.0,-158.0,-1.63,98.37,-1.63,983.7,-16.3,9837.0,-163.0,12.24,112.24,12.24,1122.4,122.4,11224.0,1224.0,28.78,128.78,28.78,1287.8,287.8,12878.0,2878.0,105.0,205.0,105.0,2050.0,1050.0,20500.0,10500.0,Tesla’s 10% Weight in ARKK Sets Up a Make-or-Break Year for the Innovation ETF,24/7 Wall St.,2026-06-29,0.382,BEAM Stock Gains 5% as FDA Clears BEAM-304 IND for Phenylketonuria,Zacks,2026-06-19,0.402,Is Beam Therapeutics Inc. (BEAM) One of the Best Genomics Stocks to Buy According to Analysts?,Insider Monkey,2026-06-16,0.637,,,,,,,,,,
NTLA,Intellia Therapeutics,Biotech,gene-editing,NASDAQ,16.61,+0.00%,+5.46%,+20.98%,+80.35%,+78%,1.751,1.815,,6.5,5570907,27360307,137678807,,45.4,buy,2.14,0.0,100.0,0.0,1000.0,0.0,10000.0,0.0,5.46,105.46,5.46,1054.6,54.6,10546.0,546.0,20.98,120.98,20.98,1209.8,209.8,12098.0,2098.0,80.35,180.35,80.35,1803.5,803.5,18035.0,8035.0,78.0,178.0,78.0,1780.0,780.0,17800.0,7800.0,Strength Seen in Mirum Pharmaceuticals (MIRM): Can Its 5.5% Jump Turn into More Strength?,Zacks,2026-06-29,0.771,Intellia Therapeutics vs. Omeros: Which Emerging Biotech Stock Is a Better Buy in 2026?,Motley Fool,2026-06-20,0.44,This Stock Is Up 58% This Year. Is It too Late to Buy?,Motley Fool,2026-06-17,0.0,1,strong_buy,0.9,"YTD +81.11%, strong news sentiment 0.45, backed by positive Phase 3 lonvo-z data and rolling BLA filing for hereditary angioedema, a potential first one-time CRISPR therapy. Web search confirms FDA filing as a near-term catalyst.",YTD +81.11%; news_s 0.45; Phase 3 lonvo-z data; rolling BLA filing,,,,,
EDIT,Editas Medicine,Biotech,gene-editing,NASDAQ,3.2,+12.68%,+14.29%,-4.19%,+56.10%,+30%*,0.37,2.1,,2.31,3036909,18025809,56275909,,12.02,none,,12.68,112.68,12.68,1126.8,126.8,11268.0,1268.0,14.29,114.29,14.29,1142.9,142.9,11429.0,1429.0,-4.19,95.81,-4.19,958.1,-41.9,9581.0,-419.0,56.1,156.1,56.1,1561.0,561.0,15610.0,5610.0,30.0,130.0,30.0,1300.0,300.0,13000.0,3000.0,Why Is Editas (EDIT) Down 12.4% Since Last Earnings Report?,Zacks,2026-06-04,0.0,CRISPR Therapeutics vs. Editas Medicine: Which Gene Editing Stock Is a Better Buy in 2026?,Motley Fool,2026-05-31,0.44,"Some Analysts Just Cut Their Editas Medicine, Inc. (NASDAQ:EDIT) Estimates",Simply Wall St.,2026-05-11,-0.273,,,,,,,,,,
ILMN,Illumina,Biotech,genomics,NASDAQ,181.1,+3.47%,+12.22%,+10.16%,+34.80%,+85%,20.668,1.49,32.87,1.75,1386710,11216210,41722310,,9.95,buy,2.35,3.47,103.47,3.47,1034.7,34.7,10347.0,347.0,12.22,112.22,12.22,1122.2,122.2,11222.0,1222.0,10.16,110.16,10.16,1101.6,101.6,11016.0,1016.0,34.8,134.8,34.8,1348.0,348.0,13480.0,3480.0,85.0,185.0,85.0,1850.0,850.0,18500.0,8500.0,Why Illumina (ILMN) Stock Is Trading Up Today,StockStory,2026-06-24,0.0,Illumina (ILMN) Stock After 80% One-Year Rebound Is The Price Now Justified,Simply Wall St.,2026-06-24,0.402,Adding Eli Lilly’s R&D Chief to the Board Might Change The Case For Investing In Illumina (ILMN),Simply Wall St.,2026-06-24,0.0,6,buy,0.75,"YTD +31.41%, 1M +17.57%, P/E 32.04 reasonable for genomics leader. Web search shows positive clinical data catalysts and growth outlook, though short interest 9.95% warrants caution.",YTD +31.41%; 1M +17.57%; P/E 32.04; positive clinical data,,,,,
PACB,Pacific Biosciences,Biotech,genomics,NASDAQ,1.73,+8.04%,+31.06%,+9.49%,-5.98%,+33%*,0.405,2.323,,6.42,8288362,49151462,132530562,,22.42,buy,2.0,8.04,108.04,8.04,1080.4,80.4,10804.0,804.0,31.06,131.06,31.06,1310.6,310.6,13106.0,3106.0,9.49,109.49,9.49,1094.9,94.9,10949.0,949.0,-5.98,94.02,-5.98,940.2,-59.8,9402.0,-598.0,33.0,133.0,33.0,1330.0,330.0,13300.0,3300.0,PacBio (PACB) Stock Faces Mixed Analyst Target Changes After Valuation Revisions,Simply Wall St.,2026-06-27,0.0,"Is Pacific Biosciences of California, Inc. (PACB) One of the Best Genomics Stocks to Buy According to Wall Street?",Insider Monkey,2026-06-16,0.637,"Cathie Wood Buys $444 Million in SpaceX, Dumps Tesla and AMD",GuruFocus.com,2026-06-15,-0.402,7,buy,0.7,"1M +27.91%, 1W +17.86%, massive short interest 22.42% could squeeze. High beta 2.323 amplifies momentum. No earnings but strong recent price action suggests near-term catalyst anticipation.",1M +27.91%; short interest 22.42%; high beta 2.323; strong weekly momentum,,,,,
NTRA,Natera,Biotech,genomics,NASDAQ,272.31,+4.21%,+19.02%,+24.45%,+19.00%,+55%,29.416,1.544,,1.55,1740813,12623913,31994013,,3.11,strong_buy,1.5,4.21,104.21,4.21,1042.1,42.1,10421.0,421.0,19.02,119.02,19.02,1190.2,190.2,11902.0,1902.0,24.45,124.45,24.45,1244.5,244.5,12445.0,2445.0,19.0,119.0,19.0,1190.0,190.0,11900.0,1900.0,55.0,155.0,55.0,1550.0,550.0,15500.0,5500.0,Medical Services Name Tests For Colon Cancer. Natera Stock Hits A High.,Investor's Business Daily,2026-06-29,-0.66,"U.S. Supreme Court Rejects CareDxA’s Appeal in Natera, Inc. (NTRA) False-advertising Dispute",Insider Monkey,2026-06-28,-0.318,Natera (NTRA) Stock Jumps 10.7%: Will It Continue to Soar?,Zacks,2026-06-25,0.0,3,strong_buy,0.85,"1M +28.95%, analyst strong_buy consensus (an_score 1.5), boosted by PMDA approval in Japan for Signatera and NCCN guideline inclusion for bladder cancer. Web search confirms strong clinical evidence and raised FY26 guidance.",1M +28.95%; analyst strong_buy; PMDA Japan approval; NCCN guideline inclusion,,,,,
RXRX,Recursion Pharmaceuticals,Biotech,genomics,NASDAQ,3.69,+4.83%,+16.04%,-2.64%,-12.14%,-30%*,1.477,1.004,,16.28,22825812,107660712,429635012,,36.75,none,,4.83,104.83,4.83,1048.3,48.3,10483.0,483.0,16.04,116.04,16.04,1160.4,160.4,11604.0,1604.0,-2.64,97.36,-2.64,973.6,-26.4,9736.0,-264.0,-12.14,87.86,-12.14,878.6,-121.4,8786.0,-1214.0,-30.0,70.0,-30.0,700.0,-300.0,7000.0,-3000.0,2 Beaten-Down Artificial Intelligence (AI) Stocks for Contrarian Investors to Consider Buying,Motley Fool,2026-06-26,0.477,Recursion Pharmaceuticals (RXRX) Ascends While Market Falls: Some Facts to Note,Zacks,2026-06-24,0.0,1 of the Most Interesting AI Stocks in the Market Isn’t a Tech Company,Barchart,2026-06-23,0.458,,,,,,,,,,
INCY,Incyte,Biotech,oncology,NASDAQ,114.66,+0.65%,+10.61%,+19.95%,+13.05%,+67%,17.278,0.79,16.19,1.66,1406517,10668617,45080117,,9.1,buy,2.33,0.65,100.65,0.65,1006.5,6.5,10065.0,65.0,10.61,110.61,10.61,1106.1,106.1,11061.0,1061.0,19.95,119.95,19.95,1199.5,199.5,11995.0,1995.0,13.05,113.05,13.05,1130.5,130.5,11305.0,1305.0,67.0,167.0,67.0,1670.0,670.0,16700.0,6700.0,INCY Stock Hits 52-Week High on Regulatory Updates for Opzelura,Zacks,2026-06-29,0.0,Incyte (INCY) Surges 5.8%: Is This an Indication of Further Gains?,Zacks,2026-06-29,0.34,1 Cash-Producing Stock with Solid Fundamentals and 2 We Turn Down,StockStory,2026-06-29,0.153,5,buy,0.8,"1Y +67%, 1W +15.81%, P/E 16.07 attractive for biotech, news_s 0.329 positive. Strong pipeline in myelofibrosis and immunotherapy, earnings growth offers fundamental support.",1Y +67%; P/E 16.07; news_s 0.329; strong weekly momentum,,,,,
EXEL,Exelixis,Biotech,oncology,NASDAQ,54.28,-1.13%,+5.71%,+7.96%,+24.55%,+24%,10.291,0.435,17.97,2.66,2520682,17214282,56223082,,16.57,buy,2.26,-1.13,98.87,-1.13,988.7,-11.3,9887.0,-113.0,5.71,105.71,5.71,1057.1,57.1,10571.0,571.0,7.96,107.96,7.96,1079.6,79.6,10796.0,796.0,24.55,124.55,24.55,1245.5,245.5,12455.0,2455.0,24.0,124.0,24.0,1240.0,240.0,12400.0,2400.0,"Qualcomm upgrade, Intel initiation among today's top calls on Wall Street",The Fly,2026-06-25,0.202,"Here Are Thursday’s Best Wall Street Analyst Research Calls: Brown-Forman, CoreWeave, Intel, JFrog, Keurig Dr. Pepper, Klarna Group, Qualcomm, Shift 4 Payments, and More",24/7 Wall St.,2026-06-25,0.637,EXEL Down on Colorectal Cancer Study Data on Zanzalintinib,Zacks,2026-06-23,-0.66,,,,,,,,,,
ALNY,Alnylam Pharmaceuticals,Biotech,oncology,NASDAQ,293.52,+0.82%,+2.48%,-0.71%,-26.65%,-11%,29.559,0.267,73.56,1.13,1335413,6341313,25243513,,5.43,buy,1.79,0.82,100.82,0.82,1008.2,8.2,10082.0,82.0,2.48,102.48,2.48,1024.8,24.8,10248.0,248.0,-0.71,99.29,-0.71,992.9,-7.1,9929.0,-71.0,-26.65,73.35,-26.65,733.5,-266.5,7335.0,-2665.0,-11.0,89.0,-11.0,890.0,-110.0,8900.0,-1100.0,"Alnylam Pharmaceuticals, Inc. (ALNY) and GENESIS Pharma Expand Commercial Partnership",Insider Monkey,2026-06-23,0.318,"Alnylam Pharmaceuticals (ALNY), Inceptive Form $2B Partnership to Advance RNAi Drug Discovery",Insider Monkey,2026-06-23,0.0,Alnylam (ALNY) Expands Its RNAi Therapeutics Reach Into Four More Nordic Countries,Insider Monkey,2026-06-22,0.128,,,,,,,,,,
RCUS,Arcus Biosciences,Biotech,oncology,NYSE,31.08,-0.89%,+14.14%,+21.08%,+33.45%,+281%*,2.949,0.837,,1.3,1185171,12178071,33111971,,17.36,none,,-0.89,99.11,-0.89,991.1,-8.9,9911.0,-89.0,14.14,114.14,14.14,1141.4,141.4,11414.0,1414.0,21.08,121.08,21.08,1210.8,210.8,12108.0,2108.0,33.45,133.45,33.45,1334.5,334.5,13345.0,3345.0,281.0,381.0,281.0,3810.0,2810.0,38100.0,28100.0,Bristol Myers Squibb’s AI Overhaul And Oncology Trials Shape Value Story,Simply Wall St.,2026-06-12,0.34,"Arcus, Bristol Myers Team Up to Advance Kidney Cancer Study",Zacks,2026-06-04,-0.66,How Eisai (TSE:4523) Is Reframing Its Story With A Tweaked Fair Value Outlook,Simply Wall St.,2026-05-21,0.572,4,buy,0.8,"1Y +281%*, YTD +33.10%, 1W +27.52% with strong momentum, no analyst consensus but rapid price appreciation signals market optimism. Low market cap £2.95B provides asymmetric upside if clinical catalysts hit.",1Y +281%*; 1W +27.52%; high momentum; low market cap,,,,,
MRNA,Moderna,Biotech,mrna,NASDAQ,69.7,+3.74%,+17.45%,+51.32%,+125.86%,+144%,20.86,1.03,,7.23,7919152,47676852,168124252,,18.09,hold,3.0,3.74,103.74,3.74,1037.4,37.4,10374.0,374.0,17.45,117.45,17.45,1174.5,174.5,11745.0,1745.0,51.32,151.32,51.32,1513.2,513.2,15132.0,5132.0,125.86,225.86,125.86,2258.6,1258.6,22586.0,12586.0,144.0,244.0,144.0,2440.0,1440.0,24400.0,14400.0,MRNA Stock Jumps to 52-Week High on Expansion Plans Beyond Vaccines,Zacks,2026-06-29,0.0,MRNA Stock Spikes as Moderna Shares mRNA Pipeline Update,Barchart,2026-06-29,0.296,US Stock Market Today: S&P 500 Futures Slip As Sticky Inflation Keeps Fed Cautious,Simply Wall St.,2026-06-29,-0.103,2,strong_buy,0.85,"YTD +117.98%, 1M +41.29%, strong momentum driven by FDA backing of flu vaccine mRNA-1010 and ambitious cancer/autoimmune pipeline. Web search highlights unanimous FDA panel vote and AI-driven pipeline, supporting a turnaround story.",YTD +117.98%; 1M +41.29%; FDA backing of flue vaccine; cancer pipeline,,,,,
BNTX,BioNTech,Biotech,mrna,NASDAQ,94.26,+4.15%,+4.51%,+2.79%,-2.51%,-14%,17.98,1.324,,0.95,919424,4499324,21229924,,4.01,buy,1.55,4.15,104.15,4.15,1041.5,41.5,10415.0,415.0,4.51,104.51,4.51,1045.1,45.1,10451.0,451.0,2.79,102.79,2.79,1027.9,27.9,10279.0,279.0,-2.51,97.49,-2.51,974.9,-25.1,9749.0,-251.0,-14.0,86.0,-14.0,860.0,-140.0,8600.0,-1400.0,"VERAXA Unveils Cancer Therapy Platform, Sparks Partnering Talks at BIO 2026",Exec Edge,2026-06-18,-0.66,PTC Therapeutics (PTCT) Moves 7.2% Higher: Will This Strength Last?,Zacks,2026-06-18,0.579,"US Equity Markets End Lower After Government Bond Yields Rise, Fed's Policy Statement",MT Newswires,2026-06-17,-0.296,,,,,,,,,,
NVAX,Novavax,Biotech,mrna,NASDAQ,9.36,+5.41%,+4.00%,-10.94%,+31.28%,+41%*,1.161,2.414,,4.75,3963060,24460460,92244760,,27.61,buy,2.33,5.41,105.41,5.41,1054.1,54.1,10541.0,541.0,4.0,104.0,4.0,1040.0,40.0,10400.0,400.0,-10.94,89.06,-10.94,890.6,-109.4,8906.0,-1094.0,31.28,131.28,31.28,1312.8,312.8,13128.0,3128.0,41.0,141.0,41.0,1410.0,410.0,14100.0,4100.0,Novavax (NVAX) Suffers a Larger Drop Than the General Market: Key Insights,Zacks,2026-06-24,-0.637,"Investors Heavily Search Novavax, Inc. (NVAX): Here is What You Need to Know",Zacks,2026-06-23,0.0,Novavax (NVAX) Stock Falls Amid Market Uptick: What Investors Need to Know,Zacks,2026-06-18,0.0,,,,,,,,,,
BMRN,BioMarin Pharmaceutical,Biotech,rare-disease,NASDAQ,57.67,-1.59%,+3.17%,+4.80%,-2.99%,+7%,8.408,0.24,41.49,2.08,1708643,11675543,44568243,,6.49,buy,1.69,-1.59,98.41,-1.59,984.1,-15.9,9841.0,-159.0,3.17,103.17,3.17,1031.7,31.7,10317.0,317.0,4.8,104.8,4.8,1048.0,48.0,10480.0,480.0,-2.99,97.01,-2.99,970.1,-29.9,9701.0,-299.0,7.0,107.0,7.0,1070.0,70.0,10700.0,700.0,2 Cash-Heavy Stocks with Exciting Potential and 1 We Ignore,StockStory,2026-06-29,0.178,2 Healthcare Stocks for Long-Term Investors and 1 We Brush Off,StockStory,2026-06-26,0.0,Therapeutics Stocks Q1 Teardown: BioMarin Pharmaceutical (NASDAQ:BMRN) Vs The Rest,StockStory,2026-06-25,0.0,9,buy,0.7,"1M +12.64%, 1W +7.88%, P/E 42.45 but analyst buy consensus (an_score 1.69) with low beta 0.24. Consistent rare disease revenue from Vimizim and pipeline progress, news_s 0.271 positive.",1M +12.64%; analyst buy; news_s 0.271; low beta,,,,,
SRPT,Sarepta Therapeutics,Biotech,rare-disease,NASDAQ,17.02,+0.97%,-3.57%,-3.35%,-20.13%,-1%,1.355,0.205,48.63,3.11,3745623,31399023,76939323,,28.57,hold,2.83,0.97,100.97,0.97,1009.7,9.7,10097.0,97.0,-3.57,96.43,-3.57,964.3,-35.7,9643.0,-357.0,-3.35,96.65,-3.35,966.5,-33.5,9665.0,-335.0,-20.13,79.87,-20.13,798.7,-201.3,7987.0,-2013.0,-1.0,99.0,-1.0,990.0,-10.0,9900.0,-100.0,"Sarepta's Elevidys Showing Signs of Stabilization as siRNA Pipeline Gains Importance, RBC Says",MT Newswires,2026-06-18,0.599,Is Sarepta (SRPT) Using New Equity Plans To Quietly Redefine Its Post‑Profitability Playbook?,Simply Wall St.,2026-06-08,0.0,All You Need to Know About Sarepta Therapeutics (SRPT) Rating Upgrade to Buy,Zacks,2026-06-08,0.0,,,,,,,,,,
COAG,Hemab Therapeutics,Biotech,rare-disease,NASDAQ,36.73,+11.27%,+15.72%,+35.39%,+8.03%,-5%,1.294,,,0.36,362211,1300711,5952411,,,strong_buy,1.0,11.27,111.27,11.27,1112.7,112.7,11127.0,1127.0,15.72,115.72,15.72,1157.2,157.2,11572.0,1572.0,35.39,135.39,35.39,1353.9,353.9,13539.0,3539.0,8.03,108.03,8.03,1080.3,80.3,10803.0,803.0,-5.0,95.0,-5.0,950.0,-50.0,9500.0,-500.0,"Hemab Therapeutics Details Post-IPO Pipeline Push, Sutacimig Phase III Plans",MarketBeat,2026-06-09,0.0,Hemab Therapeutics IPO Debut Puts COAG And Pipeline Risks In Focus,Simply Wall St.,2026-05-03,-0.273,,,,,8,strong_buy,0.75,"Analyst strong_buy consensus (an_score 1.0), 1W +10.70%, 1D +16.77% shows strong momentum. Pipeline push with sutacimig Phase III plans, rare disease focus reduces binary risk. Low market cap £1.144B.",analyst strong_buy; 1W +10.70%; sutacimig Phase III; low market cap,,,,,
NVO,Novo Nordisk,Biotech,metabolic,NYSE,48.34,+0.69%,+5.36%,+9.69%,-4.35%,-30%,161.412,0.349,11.62,15.41,7671488,73019988,274645888,375.0,0.77,buy,2.43,0.69,100.69,0.69,1006.9,6.9,10069.0,69.0,5.36,105.36,5.36,1053.6,53.6,10536.0,536.0,9.69,109.69,9.69,1096.9,96.9,10969.0,969.0,-4.35,95.65,-4.35,956.5,-43.5,9565.0,-435.0,-30.0,70.0,-30.0,700.0,-300.0,7000.0,-3000.0,Novo Nordisk vs. Viking: Which Obesity Drug Stock Is the Better Buy?,Zacks,2026-06-29,0.44,Here's Why Shares of Eli Lilly Hit an All-Time High on Friday,Zacks,2026-06-29,0.296,Novo Nordisk A/S (NVO) Is a Trending Stock: Facts to Know Before Betting on It,Zacks,2026-06-29,0.0,,,,,,,,,,
LLY,Eli Lilly,Biotech,metabolic,NYSE,1229.93,+1.56%,+11.60%,+13.65%,+14.23%,+55%,827.279,0.517,43.69,3.29,2892162,19595462,67052862,57.0,1.09,buy,1.74,1.56,101.56,1.56,1015.6,15.6,10156.0,156.0,11.6,111.6,11.6,1116.0,116.0,11160.0,1160.0,13.65,113.65,13.65,1136.5,136.5,11365.0,1365.0,14.23,114.23,14.23,1142.3,142.3,11423.0,1423.0,55.0,155.0,55.0,1550.0,550.0,15500.0,5500.0,AbbVie Stock Rockets 17% With 5-Day Winning Streak,Trefis,2026-06-29,0.527,Should You Chase The Breakout In Eli Lilly Stock?,Trefis,2026-06-29,0.0,"Biotech Bigwigs ABBV, JNJ, BIIB & LLY Hit New 52-Week Highs",Zacks,2026-06-29,0.0,,,,,,,,,,
LEGN,Legend Biotech,Biotech,neuroscience,NASDAQ,29.39,+0.31%,+0.17%,+15.21%,+36.63%,-19%,4.288,0.352,,2.75,1204702,10830102,71725702,,17.67,buy,1.6,0.31,100.31,0.31,1003.1,3.1,10031.0,31.0,0.17,100.17,0.17,1001.7,1.7,10017.0,17.0,15.21,115.21,15.21,1152.1,152.1,11521.0,1521.0,36.63,136.63,36.63,1366.3,366.3,13663.0,3663.0,-19.0,81.0,-19.0,810.0,-190.0,8100.0,-1900.0,Legend Biotech Corporation (LEGN) Price Target Raised to $49 on LB5006 Clinical Progress,Insider Monkey,2026-06-25,0.421,"After Apogee, 3 More Biotech Buyout Targets Wall Street Can’t Stop Watching",24/7 Wall St.,2026-06-24,-0.296,Legend Biotech (LEGN) Reports a Complete Response in Five of Six Patients at Its Highest Dose,Insider Monkey,2026-06-22,0.0,,,,,,,,,,
IONS,Ionis Pharmaceuticals,Biotech,neuroscience,NASDAQ,80.69,-1.61%,+6.32%,+7.04%,+1.28%,+105%,10.058,0.37,,1.8,2729935,13032435,40133835,,14.26,buy,1.67,-1.61,98.39,-1.61,983.9,-16.1,9839.0,-161.0,6.32,106.32,6.32,1063.2,63.2,10632.0,632.0,7.04,107.04,7.04,1070.4,70.4,10704.0,704.0,1.28,101.28,1.28,1012.8,12.8,10128.0,128.0,105.0,205.0,105.0,2050.0,1050.0,20500.0,10500.0,Ionis Pharmaceuticals (IONS) Signs Recordati Deal For Zilganersen Outside The U.S.,Simply Wall St.,2026-06-28,0.0,Ionis Pharmaceuticals (IONS) Is Up 9.5% After FDA Expands Tryngolza Label For Severe Hypertriglyceridemia,Simply Wall St.,2026-06-28,-0.296,IONS Out-Licenses ex-U.S. Rights for Rare Neurology Drug to Recordati,Zacks,2026-06-26,0.0,,,,,,,,,,
BTC,Bitcoin,Crypto,bitcoin,Crypto,60417.955985,+1.78%,-5.90%,-18.17%,-30.97%,-31%,913.776,,,30248.5,16805740159,211739494030,1002485411822,,,,,1.78,101.78,1.78,1017.8,17.8,10178.0,178.0,-5.9,94.1,-5.9,941.0,-59.0,9410.0,-590.0,-18.17,81.83,-18.17,818.3,-181.7,8183.0,-1817.0,-30.97,69.03,-30.97,690.3,-309.7,6903.0,-3097.0,-31.0,69.0,-31.0,690.0,-310.0,6900.0,-3100.0,Bitcoin ETFs see worst month of outflows as investors pile into AI trade,Yahoo Finance Video,2026-06-29,-0.625,"Bitcoin and ethereum prices today, Monday, June 29, 2026: Prices continue to move lower",Yahoo Personal Finance,2026-06-29,-0.296,Billionaire investor reveals key reasons behind Bitcoin's decline,TheStreet,2026-06-29,0.0,8,buy,0.55,"BTC is range-bound near $60,100 with whale accumulation underway and analyst capitulation signals historically marking cycle bottoms. A £911B market cap provides stability; ETF outflows are a near-term headwind.",whale accumulation signal; capitulation bottom pattern; historical cycle low indicator; largest market cap £911B,,,,,
ETH,Ethereum,Crypto,layer1,Crypto,1619.051197,+3.71%,-6.40%,-20.09%,-45.43%,-45%,147.391,,,11317.59,5705470558,79223119733,419617696336,,,,,3.71,103.71,3.71,1037.1,37.1,10371.0,371.0,-6.4,93.6,-6.4,936.0,-64.0,9360.0,-640.0,-20.09,79.91,-20.09,799.1,-200.9,7991.0,-2009.0,-45.43,54.57,-45.43,545.7,-454.3,5457.0,-4543.0,-45.0,55.0,-45.0,550.0,-450.0,5500.0,-4500.0,"Bitcoin and ethereum prices today, Monday, June 29, 2026: Prices continue to move lower",Yahoo Personal Finance,2026-06-29,-0.296,"Top Cryptocurrencies Rise; Bitcoin Tops $60,000",MT Newswires,2026-06-29,0.625,BlackRock Fuels 10% Surge for Ethena as USDe Joins $25 Trillion Aladdin Platform,BeInCrypto,2026-06-29,0.0,7,buy,0.6,ETH has positive news sentiment (0.328) and a +1.06% 1D bounce; its £144B market cap makes it the core L2/liquidity proxy. Capitulation signals on BTC may precede a broader market recovery led by ETH.,positive news sentiment 0.328; L2 ecosystem leader; core liquidity proxy; capitulation bottom setup,,,,,
SOL,Solana,Crypto,layer1,Crypto,75.577346,+7.37%,+4.21%,-8.88%,-39.30%,-39%,33.11,,,2798.84,1810580463,19591874812,87307648326,,,,,7.37,107.37,7.37,1073.7,73.7,10737.0,737.0,4.21,104.21,4.21,1042.1,42.1,10421.0,421.0,-8.88,91.12,-8.88,911.2,-88.8,9112.0,-888.0,-39.3,60.7,-39.3,607.0,-393.0,6070.0,-3930.0,-39.0,61.0,-39.0,610.0,-390.0,6100.0,-3900.0,"Top Cryptocurrencies Rise; Bitcoin Tops $60,000",MT Newswires,2026-06-29,0.625,"Bitcoin Holds Below $60,000 as Cryptos Slide",Barrons.com,2026-06-29,0.0,"ANSEM Climbs 19,878% After The Black Bull Ansem Announces Creator Fee Airdrops",BeInCrypto,2026-06-29,0.0,3,buy,0.7,"SOL shows a strong 1D bounce +3.47% and modest 1W -1.37%, with positive news sentiment 0.224 and a large £31.96B market cap, making it a leading L1 recovery play.",+3.47% 1D bounce; positive news sentiment 0.224; large-cap L1 liquidity; modest 1W drawdown,,,,,
BNB,BNB,Crypto,layer1,Crypto,560.343468,+1.98%,-4.97%,-22.44%,-35.08%,-35%,56.971,,,729.3,513456918,5105082213,32550087318,,,,,1.98,101.98,1.98,1019.8,19.8,10198.0,198.0,-4.97,95.03,-4.97,950.3,-49.7,9503.0,-497.0,-22.44,77.56,-22.44,775.6,-224.4,7756.0,-2244.0,-35.08,64.92,-35.08,649.2,-350.8,6492.0,-3508.0,-35.0,65.0,-35.0,650.0,-350.0,6500.0,-3500.0,"Top Cryptocurrencies Rise; Bitcoin Tops $60,000",MT Newswires,2026-06-29,0.625,"Top Cryptocurrencies Rise; Bitcoin Holds Above $59,000",MT Newswires,2026-06-26,0.202,"Top Cryptocurrencies Mixed; Bitcoin Holds Above $59,000 Level",MT Newswires,2026-06-25,0.202,10,buy,0.5,BNB holds a £56.5B market cap with modest drawdown and slight positive news sentiment (0.06). It remains a liquid exchange-backed L1 with potential to stabilise as crypto risk appetite returns.,large-cap £56.5B stability; exchange-backed narrative; modest 1M -16.82%; near-zero 1D change,,,,,
ADA,Cardano,Crypto,layer1,Crypto,0.147394,+3.60%,-7.14%,-38.02%,-55.69%,-56%,4.047,,,380.41,211080141,2662870530,14633862367,,,,,3.6,103.6,3.6,1036.0,36.0,10360.0,360.0,-7.14,92.86,-7.14,928.6,-71.4,9286.0,-714.0,-38.02,61.98,-38.02,619.8,-380.2,6198.0,-3802.0,-55.69,44.31,-55.69,443.1,-556.9,4431.0,-5569.0,-56.0,44.0,-56.0,440.0,-560.0,4400.0,-5600.0,"Top Cryptocurrencies Rise; Bitcoin Tops $60,000",MT Newswires,2026-06-29,0.625,Cardano Whales Keep Buying ADA While Network Use Sinks to a 45-Day Low,BeInCrypto,2026-06-29,-0.273,"Nobody Knows Who Stole $18.5M in ADA, Including the Company That Built the Wallet",Cryptonews,2026-06-29,0.0,,,,,,,,,,
